FORT YUKON (AWOS)   AK - 701940                                                 														
 66 deg    34' N  145 deg    16' W - Elev  131m   LST=GMT+99 hours   *NT=-10    														
 01/73-12/81 01/87-09/02                                                        							Adjusted to Alaska Timezone (GMT-9)							
SPEED BY YEAR                                                                   														
	Year	ALL	JAN	FEB	MAR	APR	MAY	JUN	JUL	AUG	SEP	OCT	NOV	DEC
	8	0	1.8	2	2.2	2.6	2.8	2.7	2.6	2.6	2.3	2	1.9	1.7	1.6	1.8	1.6	1.6	1.9	1.6	1.6	1.6	1.9	2.2	2.7	3	3.4	3.8	3.9	3.5	2.9	2.4	2.1	1.9	1.9	1.7	1.7	1.8	1.8
	9	0	1.8	2.3	2.5	2.9	3.5	3.5	3.2	2.8	2.3	2.1	1.9	1.7	1.7	1.6	1.6	1.7	1.7	1.6	1.5	1.7	2	2.2	2.4	2.7	3.3	3.7	3.3	2.8	2.5	1.9	1.6	1.6	1.7	1.5	1.5	1.6	1.8
	10	0	1.8	2	2.3	2.8	3.6	3.7	3.6	2.5	1.8	1.3	1.2	1.1	1.2	1.2	1.3	1.4	1.4	1.5	1.6	1.6	1.8	1.9	2.3	2.7	2.9	3.2	2.9	2.3	1.7	1.6	1.5	1.4	1.5	1.3	1.4	1.6	1.8
	11	0	1.2	1.6	1.9	2.3	3.1	4	3.7	1.9	1.4	0.9	0.9	0.8	0.9	0.9	0.8	0.8	1.2	1.2	1.2	1.4	1.7	1.8	2.1	2.1	2.8	3.6	2.4	1.4	1.2	1.1	1	1.3	1	0.9	1.1	1	1.2
	12	0	1	1.2	1.6	2.2	3	3.7	3.2	1.7	1	0.8	0.8	0.8	0.9	0.9	0.8	0.8	1.1	1	1.2	1.1	1.2	1.5	1.6	1.8	2.1	2.2	2.1	1.7	1.1	0.8	0.8	0.9	0.8	0.7	0.8	0.9	1
FREQUENCY BY DIRECTION                                                          																																							
	Month	calm	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230	240	250	260	270	280	290	300	310	320	330	340	350	360
	ALL	27.21	1.84	2.78	4.27	7.42	13.77	13.14	6.96	3.42	1.97	1.18	0.86	0.66	0.52	0.5	0.46	0.58	0.68	0.85	1.03	1.16	1.45	2.12	2.89	3.53	4.66	4.98	3.97	2.77	2.05	1.53	1.06	0.8	0.7	1.02	1.11	1.3	1.84
	1	53.4	2.2	3.3	4.6	7.5	12.5	15.4	8.6	2.5	1	0.9	0.7	0.7	0.7	0.5	0.5	0.7	0.6	1	0.9	1.3	1.6	2.7	2.5	3	3.7	3.1	2.5	1.7	1.2	1.3	1.5	1.5	1	1.3	2.2	2.9	2.2
	2	49.6	2.4	4.2	5.4	7.1	14	14.4	6.7	2.3	1.5	0.8	0.8	0.5	0.6	0.8	0.6	1	0.9	1.3	1.9	1.6	1.4	1.6	2	2.5	3.2	3.7	3.1	2	1.9	1.4	1.2	1.4	0.9	1.7	1.6	1.6	2.4
	3	25.1	2.3	3.6	4.6	9.6	21	20.2	9	3.2	1.6	0.8	0.5	0.4	0.4	0.4	0.3	0.4	0.5	0.7	1	0.9	0.9	1	1.2	1.5	1.7	2.2	2.3	1.4	1	0.6	0.5	0.5	0.6	1.1	1.1	1	2.3
	4	15.4	1.6	2.2	3.5	9.8	21.8	16.7	6.8	3.7	2	1.1	0.7	0.6	0.4	0.5	0.3	0.4	0.5	0.6	0.6	0.5	0.7	1	1.4	1.7	2.8	3	3	2.2	1.5	1.1	0.6	0.5	1.1	2.4	1.5	1.1	1.6
