Port Heiden Wind Speed and Direction				
Month	Day	Hour	Dir	Spd m/s
7	13	13	151	5.1
7	13	14	157	6.3
7	13	15	153	6.4
7	13	16	158	7.2
7	13	17	169	8.3
7	13	18	174	6.6
7	13	19	183	6.7
7	13	20	196	5.8
7	13	21	211	4.3
7	13	22	198	3.7
7	13	23	207	4.3
7	14	0	237	3.8
7	14	1	274	3.1
7	14	2	317	2.3
7	14	3	264	0.5
7	14	4	130	0.5
7	14	5	113	0.6
7	14	6	309	1.6
7	14	7	302	1.2
7	14	8	337	2.6
7	14	9	332	1.7
7	14	10	4	2.5
7	14	11	51	3.9
7	14	12	113	4.3
7	14	13	147	4.1
7	14	14	166	5.1
7	14	15	183	5.4
7	14	16	203	2.8
7	14	17	320	1.8
7	14	18	325	5.8
7	14	19	324	7.0
7	14	20	292	4.3
7	14	21	308	6.9
7	14	22	302	5.7
7	14	23	315	7.5
7	15	0	296	6.4
7	15	1	303	9.6
7	15	2	293	7.7
7	15	3	291	7.1
7	15	4	293	7.1
7	15	5	293	7.3
7	15	6	297	7.5
7	15	7	295	6.9
7	15	8	309	9.7
7	15	9	322	12.7
7	15	10	308	14.0
7	15	11	300	14.3
7	15	12	305	16.0
7	15	13	306	14.4
7	15	14	306	13.3
7	15	15	315	13.6
7	15	16	313	13.2
7	15	17	314	10.6
7	15	18	311	10.2
7	15	19	315	9.1
7	15	20	8	4.6
7	15	21	344	6.1
7	15	22	326	7.0
7	15	23	316	6.3
7	16	0	337	4.7
7	16	1	31	3.6
7	16	2	24	3.4
7	16	3	359	3.0
7	16	4	353	2.9
7	16	5	334	3.1
7	16	6	346	2.0
7	16	7	8	0.8
7	16	8	21	1.6
7	16	9	75	3.5
7	16	10	75	4.2
7	16	11	45	4.6
7	16	12	41	6.3
7	16	13	48	7.4
7	16	14	66	10.9
7	16	15	65	11.2
7	16	16	64	11.8
7	16	17	58	12.2
7	16	18	59	11.2
7	16	19	62	10.0
7	16	20	62	9.4
7	16	21	61	10.3
7	16	22	62	11.3
7	16	23	55	12.0
7	17	0	63	11.5
7	17	1	79	8.3
7	17	2	79	8.7
7	17	3	81	9.4
7	17	4	89	9.8
7	17	5	86	9.5
7	17	6	84	10.3
7	17	7	86	10.7
7	17	8	85	10.0
7	17	9	76	10.1
7	17	10	80	10.3
7	17	11	78	10.3
7	17	12	71	9.3
7	17	13	75	10.2
7	17	14	86	10.0
7	17	15	84	9.2
7	17	16	84	8.9
7	17	17	82	9.4
7	17	18	82	9.4
7	17	19	74	9.1
7	17	20	76	9.5
7	17	21	88	8.1
7	17	22	89	7.9
7	17	23	83	7.2
7	18	0	88	7.2
7	18	1	95	7.8
7	18	2	103	7.2
7	18	3	105	7.2
7	18	4	105	6.8
7	18	5	105	7.6
7	18	6	107	6.6
7	18	7	96	8.3
7	18	8	114	9.4
7	18	9	108	8.4
7	18	10	109	8.4
7	18	11	101	8.6
7	18	12	110	8.2
7	18	13	109	8.4
7	18	14	105	7.7
7	18	15	110	7.1
7	18	16	110	7.8
7	18	17	109	7.4
7	18	18	107	7.0
7	18	19	108	6.3
7	18	20	100	6.9
7	18	21	93	6.3
7	18	22	99	5.5
7	18	23	103	5.4
7	19	0	103	5.3
7	19	1	100	4.2
7	19	2	107	3.8
7	19	3	105	5.4
7	19	4	102	5.9
7	19	5	106	4.2
7	19	6	89	3.2
7	19	7	90	5.2
7	19	8	104	5.7
7	19	9	95	5.8
7	19	10	105	6.8
7	19	11	103	6.3
7	19	12	100	6.6
7	19	13	95	7.1
7	19	14	90	8.1
7	19	15	96	9.0
7	19	16	98	10.0
7	19	17	97	9.8
7	19	18	100	8.5
7	19	19	99	8.8
7	19	20	101	8.7
7	19	21	103	8.6
7	19	22	100	8.6
7	19	23	100	8.8
7	20	0	102	8.7
7	20	1	102	8.6
7	20	2	104	8.4
7	20	3	107	8.7
7	20	4	109	8.3
7	20	5	105	6.9
7	20	6	96	6.7
7	20	7	87	7.5
7	20	8	93	7.7
7	20	9	88	6.5
7	20	10	82	6.4
7	20	11	84	6.3
7	20	12	89	5.7
7	20	13	85	5.6
7	20	14	87	5.2
7	20	15	85	4.9
7	20	16	84	4.7
7	20	17	80	4.7
7	20	18	81	3.8
7	20	19	80	3.1
7	20	20	73	3.1
7	20	21	50	1.9
7	20	22	57	1.4
7	20	23	46	1.3
7	21	0	9	1.5
7	21	1	329	1.8
7	21	2	322	1.4
7	21	3	308	1.7
7	21	4	279	1.8
7	21	5	301	1.7
7	21	6	333	2.4
7	21	7	320	1.4
7	21	8	235	0.7
7	21	9	131	2.1
7	21	10	122	3.2
7	21	11	206	3.2
7	21	12	244	2.1
7	21	13	296	1.8
7	21	14	332	1.1
7	21	15	273	2.0
7	21	16	299	3.1
7	21	17	319	5.3
7	21	18	319	6.4
7	21	19	323	6.7
7	21	20	329	8.3
7	21	21	337	7.8
7	21	22	345	6.9
7	21	23	348	5.4
7	22	0	348	5.4
7	22	1	311	5.9
7	22	2	300	4.6
7	22	3	305	4.5
7	22	4	192	2.0
7	22	5	225	2.6
7	22	6	217	2.6
7	22	7	176	2.1
7	22	8	159	2.6
7	22	9	167	2.8
7	22	10	170	3.3
7	22	11	178	3.0
7	22	12	181	3.0
7	22	13	164	3.6
7	22	14	169	3.7
7	22	15	178	4.8
7	22	16	185	4.6
7	22	17	211	4.0
7	22	18	272	5.0
7	22	19	299	5.9
7	22	20	302	7.3
7	22	21	314	8.6
7	22	22	313	8.6
7	22	23	312	8.8
7	23	0	312	8.4
7	23	1	311	8.1
7	23	2	312	7.5
7	23	3	313	7.8
7	23	4	312	9.1
7	23	5	311	8.2
7	23	6	312	8.6
7	23	7	312	9.8
7	23	8	300	8.7
7	23	9	302	10.5
7	23	10	305	10.6
7	23	11	305	11.0
7	23	12	305	12.7
7	23	13	309	13.3
7	23	14	302	12.6
7	23	15	307	12.7
7	23	16	312	14.0
7	23	17	315	13.9
7	23	18	310	11.4
7	23	19	308	10.2
7	23	20	296	9.5
7	23	21	295	8.9
7	23	22	300	7.0
7	23	23	289	5.9
7	24	0	280	5.9
7	24	1	280	7.6
7	24	2	285	7.5
7	24	3	286	8.8
7	24	4	290	7.0
7	24	5	292	7.4
7	24	6	295	8.3
7	24	7	295	9.6
7	24	8	293	8.7
7	24	9	289	8.3
7	24	10	289	9.4
7	24	11	302	8.0
7	24	12	315	6.5
7	24	13	297	8.4
7	24	14	281	5.7
7	24	15	297	7.6
7	24	16	308	7.6
7	24	17	310	6.8
7	24	18	308	4.3
7	24	19	356	3.6
7	24	20	354	5.8
7	24	21	57	1.3
7	24	22	161	2.1
7	24	23	272	3.4
7	25	0	323	4.5
7	25	1	326	6.7
7	25	2	297	4.2
7	25	3	282	3.8
7	25	4	220	2.1
7	25	5	224	3.6
7	25	6	217	4.2
7	25	7	184	4.1
7	25	8	181	3.5
7	25	9	171	2.6
7	25	10	350	1.8
7	25	11	303	1.4
7	25	12	334	2.8
7	25	13	133	4.3
7	25	14	44	4.4
7	25	15	345	4.5
7	25	16	113	3.0
7	25	17	103	1.4
7	25	18	159	3.7
7	25	19	198	3.3
7	25	20	292	4.1
7	25	21	262	2.9
7	25	22	323	1.6
7	25	23	26	1.1
7	26	0	304	1.0
7	26	1	335	1.3
7	26	2	340	3.3
7	26	3	302	3.5
7	26	4	284	4.0
7	26	5	279	2.0
7	26	6	243	2.7
7	26	7	238	2.7
7	26	8	199	2.1
7	26	9	195	0.9
7	26	10	253	2.2
7	26	11	266	2.0
7	26	12	325	3.0
7	26	13	313	4.1
7	26	14	316	5.8
7	26	15	312	6.8
7	26	16	311	5.9
7	26	17	132	2.6
7	26	18	328	5.8
7	26	19	322	6.4
7	26	20	338	2.8
7	26	21	6	4.5
7	26	22	0	3.4
7	26	23	255	1.1
7	27	0	153	1.9
7	27	1	65	2.4
7	27	2	46	2.6
7	27	3	33	2.9
7	27	4	52	3.0
7	27	5	85	3.2
7	27	6	95	3.2
7	27	7	123	4.8
7	27	8	121	6.1
7	27	9	118	6.5
7	27	10	132	6.0
7	27	11	115	6.0
7	27	12	96	7.0
7	27	13	86	8.3
7	27	14	88	8.4
7	27	15	97	7.8
7	27	16	99	8.8
7	27	17	99	8.6
7	27	18	100	8.4
7	27	19	98	8.7
7	27	20	95	8.8
7	27	21	85	9.0
7	27	22	79	8.4
7	27	23	81	8.8
7	28	0	79	9.3
7	28	1	83	8.9
7	28	2	81	9.2
7	28	3	80	8.9
7	28	4	76	8.6
7	28	5	72	8.3
7	28	6	84	6.7
7	28	7	101	7.6
7	28	8	106	7.8
7	28	9	110	5.8
7	28	10	114	3.6
7	28	11	162	2.7
7	28	12	347	2.8
7	28	13	339	3.3
7	28	14	295	4.1
7	28	15	263	4.0
7	28	16	269	3.3
7	28	17	261	3.4
7	28	18	281	4.5
7	28	19	288	3.8
7	28	20	289	2.3
7	28	21	276	3.3
7	28	22	268	5.9
7	28	23	264	7.6
7	29	0	271	4.7
7	29	1	275	2.8
7	29	2	287	7.0
7	29	3	296	6.9
7	29	4	295	6.0
7	29	5	308	6.6
7	29	6	335	8.0
7	29	7	342	7.5
7	29	8	314	9.3
7	29	9	353	7.9
7	29	10	28	4.6
7	29	11	37	1.9
7	29	12	45	3.6
7	29	13	91	4.3
7	29	14	137	5.0
7	29	15	173	7.4
7	29	16	238	8.1
7	29	17	262	10.7
7	29	18	261	9.7
7	29	19	256	3.4
7	29	20	266	2.6
7	29	21	297	3.6
7	29	22	330	2.5
7	29	23	332	2.8
7	30	0	316	2.4
7	30	1	355	2.8
7	30	2	325	6.4
7	30	3	257	3.3
7	30	4	218	5.3
7	30	5	262	4.5
7	30	6	265	1.9
7	30	7	263	3.7
7	30	8	263	2.5
7	30	9	257	3.8
7	30	10	246	4.5
7	30	11	241	4.1
7	30	12	249	3.6
7	30	13	243	3.1
7	30	14	230	3.4
7	30	15	229	4.4
7	30	16	231	7.1
7	30	17	239	11.8
7	30	18	228	8.5
7	30	19	221	9.0
7	30	20	239	4.7
7	30	21	243	2.9
7	30	22	258	2.8
7	30	23	289	2.5
7	31	0	315	2.7
7	31	1	351	2.3
7	31	2	29	7.3
7	31	3	100	8.0
7	31	4	61	4.5
7	31	5	58	2.0
7	31	6	91	2.9
7	31	7	144	6.5
7	31	8	142	7.0
7	31	9	130	7.0
7	31	10	127	8.5
7	31	11	107	10.2
7	31	12	99	13.4
7	31	13	100	9.1
7	31	14	108	14.4
7	31	15	108	16.4
7	31	16	106	18.2
7	31	17	97	10.2
7	31	18	84	8.9
7	31	19	63	9.3
7	31	20	64	9.1
7	31	21	43	7.5
7	31	22	2	7.8
7	31	23	6	2.2
8	1	0	52	3.3
8	1	1	56	3.1
8	1	2	54	2.8
8	1	3	34	1.7
8	1	4	14	4.7
8	1	5	16	7.5
8	1	6	43	4.4
8	1	7	57	6.1
8	1	8	17	13.5
8	1	9	18	13.1
8	1	10	26	11.4
8	1	11	28	2.7
8	1	12	22	3.3
8	1	13	356	9.8
8	1	14	331	9.1
8	1	15	312	9.9
8	1	16	321	4.6
8	1	17	336	4.4
8	1	18	348	10.6
8	1	19	32	11.0
8	1	20	325	9.5
8	1	21	64	4.5
8	1	22	79	2.9
8	1	23	151	3.7
8	2	0	153	2.4
8	2	1	143	2.7
8	2	2	169	2.1
8	2	3	197	3.1
8	2	4	217	3.6
8	2	5	224	2.6
8	2	6	216	2.6
8	2	7	205	6.9
8	2	8	187	8.0
8	2	9	186	8.2
8	2	10	251	13.0
8	2	11	254	15.7
8	2	12	225	22.5
8	2	13	284	22.9
8	2	14	0	17.3
8	2	15	109	9.7
8	2	16	189	4.6
8	2	17	270	6.7
8	2	18	267	8.4
8	2	19	253	4.2
8	2	20	249	3.0
8	2	21	256	8.6
8	2	22	250	9.1
8	2	23	256	7.2
8	3	0	263	3.2
8	3	1	264	4.0
8	3	2	277	2.0
8	3	3	272	3.5
8	3	4	280	7.0
8	3	5	296	3.6
8	3	6	262	4.7
8	3	7	283	3.2
8	3	8	169	7.0
8	3	9	116	7.8
8	3	10	135	9.7
8	3	11	138	7.2
8	3	12	126	10.4
8	3	13	45	15.7
8	3	14	207	16.0
8	3	15	171	18.5
8	3	16	129	19.1
8	3	17	169	8.5
8	3	18	287	18.8
8	3	19	288	11.6
8	3	20	197	9.5
8	3	21	181	8.7
8	3	22	184	13.0
8	3	23	207	7.7
8	4	0	261	11.7
8	4	1	230	12.3
8	4	2	242	12.7
8	4	3	235	12.9
8	4	4	226	6.7
8	4	5	223	3.0
8	4	6	236	1.9
8	4	7	219	2.7
8	4	8	217	2.5
8	4	9	233	3.3
8	4	10	233	6.5
8	4	11	205	10.3
8	4	12	244	9.6
8	4	13	256	9.4
8	4	14	219	10.3
8	4	15	133	10.5
8	4	16	90	12.3
8	4	17	99	14.9
8	4	18	113	10.6
8	4	19	95	9.1
8	4	20	305	4.8
8	4	21	58	8.6
8	4	22	59	9.2
8	4	23	61	6.3
8	5	0	64	5.5
8	5	1	56	7.2
8	5	2	37	2.3
8	5	3	12	3.1
8	5	4	357	7.0
8	5	5	13	6.8
8	5	6	29	2.9
8	5	7	246	6.7
8	5	8	248	10.2
8	5	9	220	9.0
8	5	10	214	7.9
8	5	11	177	6.9
8	5	12	58	2.7
8	5	13	64	3.5
8	5	14	77	4.3
8	5	15	89	4.6
8	5	16	94	3.5
8	5	17	126	4.2
8	5	18	180	3.1
8	5	19	211	6.2
8	5	20	205	9.6
8	5	21	203	8.2
8	5	22	211	4.8
8	5	23	214	4.1
8	6	0	200	2.6
8	6	1	135	3.4
8	6	2	159	8.3
8	6	3	207	8.3
8	6	4	170	10.2
8	6	5	174	7.5
8	6	6	187	6.9
8	6	7	206	6.3
8	6	8	200	8.1
8	6	9	198	4.1
8	6	10	196	2.9
8	6	11	229	2.8
8	6	12	253	3.5
8	6	13	245	4.1
8	6	14	133	3.8
8	6	15	132	4.0
8	6	16	132	2.7
8	6	17	62	3.6
8	6	18	79	8.3
8	6	19	78	7.5
8	6	20	106	5.4
8	6	21	1	8.7
8	6	22	333	8.6
8	6	23	346	8.9
8	7	0	11	8.5
8	7	1	33	7.6
8	7	2	55	6.0
8	7	3	15	7.2
8	7	4	35	2.6
8	7	5	78	2.3
8	7	6	76	1.5
8	7	7	72	4.6
8	7	8	66	7.7
8	7	9	62	9.4
8	7	10	33	3.8
8	7	11	33	4.2
8	7	12	47	3.8
8	7	13	78	4.2
8	7	14	89	3.4
8	7	15	66	4.4
8	7	16	77	5.5
8	7	17	37	3.9
8	7	18	3	5.4
8	7	19	306	4.7
8	7	20	302	8.9
8	7	21	281	3.6
8	7	22	273	3.5
8	7	23	277	2.4
8	8	0	269	2.7
8	8	1	272	5.7
8	8	2	271	8.1
8	8	3	287	6.9
8	8	4	294	6.8
8	8	5	312	6.8
8	8	6	326	6.6
8	8	7	347	4.3
8	8	8	359	4.1
8	8	9	357	8.8
8	8	10	325	8.1
8	8	11	311	9.2
8	8	12	320	11.5
8	8	13	324	13.5
8	8	14	330	12.0
8	8	15	321	10.7
8	8	16	340	8.8
8	8	17	356	3.6
8	8	18	359	2.1
8	8	19	5	4.2
8	8	20	360	3.5
8	8	21	2	2.5
8	8	22	349	3.4
8	8	23	338	2.3
8	9	0	328	3.1
8	9	1	320	3.3
8	9	2	317	2.4
8	9	3	286	4.1
8	9	4	262	2.8
8	9	5	278	7.4
8	9	6	272	6.9
8	9	7	234	5.1
8	9	8	240	2.5
8	9	9	255	3.3
8	9	10	252	3.2
8	9	11	262	2.9
8	9	12	255	3.4
8	9	13	242	3.3
8	9	14	257	4.4
8	9	15	252	5.2
8	9	16	249	12.7
8	9	17	238	8.9
8	9	18	268	12.9
8	9	19	277	16.5
8	9	20	229	23.2
8	9	21	247	20.7
8	9	22	255	11.6
8	9	23	269	2.6
8	10	0	290	7.8
8	10	1	304	8.2
8	10	2	292	7.0
8	10	3	283	2.5
8	10	4	286	2.4
8	10	5	301	2.4
8	10	6	338	3.2
8	10	7	18	7.4
8	10	8	30	6.3
8	10	9	15	8.7
8	10	10	73	3.6
8	10	11	107	4.4
8	10	12	63	4.2
8	10	13	15	5.0
8	10	14	332	2.8
8	10	15	291	3.8
8	10	16	100	3.6
8	10	17	128	4.0
8	10	18	212	3.6
8	10	19	282	4.0
8	10	20	337	4.0
8	10	21	319	4.0
8	10	22	333	7.3
8	10	23	23	6.8
8	11	0	267	6.9
8	11	1	203	1.8
8	11	2	142	2.4
8	11	3	151	2.7
8	11	4	179	1.5
8	11	5	196	2.9
8	11	6	165	4.4
8	11	7	149	3.1
8	11	8	124	4.1
8	11	9	107	4.0
8	11	10	106	3.7
8	11	11	70	1.7
8	11	12	84	9.2
8	11	13	82	6.8
8	11	14	83	2.7
8	11	15	81	3.3
8	11	16	66	3.7
8	11	17	60	3.7
8	11	18	57	3.8
8	11	19	58	5.0
8	11	20	68	2.0
8	11	21	73	6.3
8	11	22	74	7.4
8	11	23	73	7.5
8	12	0	83	5.3
8	12	1	98	7.7
8	12	2	82	7.9
8	12	3	66	5.3
8	12	4	36	1.6
8	12	5	26	1.6
8	12	6	23	3.7
8	12	7	34	7.4
8	12	8	53	9.5
8	12	9	50	14.4
8	12	10	26	10.8
8	12	11	353	9.4
8	12	12	337	7.6
8	12	13	291	6.6
8	12	14	304	7.0
8	12	15	275	9.1
8	12	16	256	10.1
8	12	17	254	5.6
8	12	18	235	7.8
8	12	19	235	9.4
8	12	20	245	10.0
8	12	21	288	9.5
8	12	22	291	7.7
8	12	23	290	8.3
8	13	0	304	6.9
8	13	1	302	9.0
8	13	2	324	8.2
8	13	3	318	2.5
8	13	4	316	2.6
8	13	5	328	1.9
8	13	6	326	3.0
8	13	7	337	3.0
8	13	8	339	3.3
8	13	9	331	4.1
8	13	10	324	2.4
8	13	11	327	4.6
8	13	12	321	3.8
8	13	13	312	3.4
8	13	14	324	3.8
8	13	15	342	5.6
8	13	16	338	10.5
8	13	17	320	7.5
8	13	18	324	3.4
8	13	19	313	3.2
8	13	20	323	2.5
8	13	21	333	2.8
8	13	22	328	2.8
8	13	23	321	2.5
8	14	0	320	3.3
8	14	1	326	6.2
8	14	2	317	6.3
8	14	3	316	2.2
8	14	4	322	1.5
8	14	5	321	1.9
8	14	6	314	5.9
8	14	7	303	4.6
8	14	8	306	4.8
8	14	9	306	6.4
8	14	10	313	10.3
8	14	11	333	9.2
8	14	12	340	5.8
8	14	13	331	3.3
8	14	14	325	3.9
8	14	15	315	8.8
8	14	16	335	4.2
8	14	17	328	5.9
8	14	18	327	3.5
8	14	19	328	3.8
8	14	20	304	2.9
8	14	21	308	3.8
8	14	22	314	3.1
8	14	23	308	2.0
8	15	0	300	4.5
8	15	1	301	3.9
8	15	2	296	2.2
8	15	3	279	2.3
8	15	4	278	2.1
8	15	5	256	4.9
8	15	6	259	2.7
8	15	7	236	2.1
8	15	8	231	3.2
8	15	9	255	3.5
8	15	10	265	3.8
8	15	11	267	9.9
8	15	12	111	10.3
8	15	13	88	10.7
8	15	14	74	10.6
8	15	15	31	11.3
8	15	16	63	12.8
8	15	17	43	7.6
8	15	18	46	11.4
8	15	19	43	4.9
8	15	20	43	4.4
8	15	21	303	4.7
8	15	22	257	7.8
8	15	23	107	6.8
8	16	0	71	2.4
8	16	1	43	2.7
8	16	2	27	2.2
8	16	3	32	3.1
8	16	4	74	2.3
8	16	5	136	2.6
8	16	6	222	2.5
8	16	7	250	3.0
8	16	8	82	3.6
8	16	9	66	8.2
8	16	10	83	12.2
8	16	11	42	15.6
8	16	12	13	9.6
8	16	13	43	4.6
8	16	14	21	9.8
8	16	15	20	16.0
8	16	16	1	13.1
8	16	17	309	10.5
8	16	18	296	10.8
8	16	19	308	10.5
8	16	20	317	6.8
8	16	21	313	3.2
8	16	22	323	2.5
8	16	23	320	3.0
8	17	0	309	2.4
8	17	1	317	5.8
8	17	2	324	7.3
8	17	3	306	5.6
8	17	4	295	2.2
8	17	5	313	5.4
8	17	6	320	6.2
8	17	7	325	10.1
8	17	8	318	14.0
8	17	9	333	8.7
8	17	10	213	3.3
8	17	11	198	3.1
8	17	12	191	1.5
8	17	13	265	3.2
8	17	14	327	8.2
8	17	15	329	8.9
8	17	16	358	8.5
8	17	17	337	10.0
8	17	18	334	10.4
8	17	19	338	9.2
8	17	20	347	8.8
8	17	21	345	7.0
8	17	22	337	7.8
8	17	23	321	9.4
8	18	0	327	8.6
8	18	1	319	6.5
8	18	2	314	6.2
8	18	3	309	9.3
8	18	4	295	8.1
8	18	5	297	7.4
8	18	6	297	5.6
8	18	7	325	3.0
8	18	8	296	5.2
8	18	9	302	6.1
8	18	10	298	6.7
8	18	11	300	9.2
8	18	12	312	9.6
8	18	13	308	8.5
8	18	14	314	8.6
8	18	15	315	9.7
8	18	16	307	10.4
8	18	17	312	9.7
8	18	18	314	9.0
8	18	19	317	9.0
8	18	20	319	5.9
8	18	21	290	5.3
8	18	22	301	0.7
8	18	23	211	2.6
8	19	0	245	2.4
8	19	1	253	1.0
8	19	2	244	1.3
8	19	3	218	1.8
8	19	4	209	3.5
8	19	5	186	1.9
8	19	6	111	1.5
8	19	7	354	1.2
8	19	8	13	0.8
8	19	9	157	0.7
8	19	10	218	1.0
8	19	11	163	1.7
8	19	12	153	3.0
8	19	13	90	4.5
8	19	14	94	4.3
8	19	15	96	3.8
8	19	16	85	3.8
8	19	17	84	3.0
8	19	18	61	2.8
8	19	19	36	3.1
8	19	20	12	3.9
8	19	21	355	4.1
8	19	22	356	4.1
8	19	23	24	3.8
8	20	0	39	3.2
8	20	1	10	2.5
8	20	2	14	2.3
8	20	3	5	2.2
8	20	4	330	1.0
8	20	5	32	1.2
8	20	6	13	1.8
8	20	7	0	2.2
8	20	8	356	1.8
8	20	9	352	1.5
8	20	10	81	0.8
8	20	11	79	2.6
8	20	12	98	2.8
8	20	13	124	2.8
8	20	14	152	3.6
8	20	15	111	3.5
8	20	16	63	3.1
8	20	17	291	2.9
8	20	18	283	3.4
8	20	19	245	3.6
8	20	20	236	3.9
8	20	21	289	3.5
8	20	22	315	5.7
8	20	23	304	5.1
8	21	0	301	4.3
8	21	1	321	5.4
8	21	2	294	2.5
8	21	3	328	1.2
8	21	4	276	3.5
8	21	5	270	4.2
8	21	6	279	2.8
8	21	7	285	3.9
8	21	8	293	4.4
8	21	9	305	5.7
8	21	10	293	7.5
8	21	11	296	9.1
8	21	12	293	8.4
8	21	13	294	9.4
8	21	14	287	11.2
8	21	15	289	10.6
8	21	16	284	12.1
8	21	17	282	11.0
8	21	18	290	12.0
8	21	19	289	11.7
8	21	20	282	10.3
8	21	21	283	7.3
8	21	22	296	9.2
8	21	23	294	8.0
8	22	0	294	7.2
8	22	1	286	8.4
8	22	2	268	6.3
8	22	3	271	7.0
8	22	4	272	7.4
8	22	5	277	9.0
8	22	6	268	9.3
8	22	7	288	11.9
8	22	8	298	13.0
8	22	9	302	14.6
8	22	10	306	13.6
8	22	11	303	7.9
8	22	12	301	9.1
8	22	13	303	10.3
8	22	14	291	9.9
8	22	15	296	11.3
8	22	16	294	12.5
8	22	17	299	12.1
8	22	18	297	11.4
8	22	19	301	11.3
8	22	20	302	10.1
8	22	21	303	10.8
8	22	22	300	8.9
8	22	23	287	9.1
8	23	0	286	9.0
8	23	1	291	9.4
8	23	2	294	9.5
8	23	3	270	7.1
8	23	4	245	3.9
8	23	5	253	5.5
8	23	6	241	4.7
8	23	7	294	2.7
8	23	8	289	4.7
8	23	9	292	6.7
8	23	10	302	7.2
8	23	11	318	6.7
8	23	12	310	8.0
8	23	13	315	6.1
8	23	14	302	7.3
8	23	15	297	7.2
8	23	16	303	7.1
8	23	17	304	9.8
8	23	18	311	10.2
8	23	19	309	9.9
8	23	20	316	8.4
8	23	21	318	7.8
8	23	22	318	9.0
8	23	23	307	7.5
8	24	0	302	6.3
8	24	1	307	5.0
8	24	2	309	5.3
8	24	3	302	4.0
8	24	4	312	4.0
8	24	5	314	4.0
8	24	6	285	2.1
8	24	7	265	0.6
8	24	8	262	0.4
8	24	9	52	1.1
8	24	10	92	1.4
8	24	11	98	2.9
8	24	12	106	3.8
8	24	13	111	3.1
8	24	14	139	1.8
8	24	15	159	3.3
8	24	16	162	3.9
8	24	17	174	3.1
8	24	18	174	3.0
8	24	19	174	2.3
8	24	20	176	2.4
8	24	21	171	1.9
8	24	22	84	2.7
8	24	23	54	2.7
8	25	0	58	3.7
8	25	1	66	5.4
8	25	2	69	4.8
8	25	3	62	4.6
8	25	4	60	3.8
8	25	5	59	4.0
8	25	6	60	4.0
8	25	7	58	4.3
8	25	8	53	4.5
8	25	9	64	4.2
8	25	10	60	5.4
8	25	11	67	5.4
8	25	12	72	5.4
8	25	13	73	5.3
8	25	14	76	5.3
8	25	15	77	5.2
8	25	16	76	6.2
8	25	17	81	5.2
8	25	18	80	5.0
8	25	19	76	4.5
8	25	20	72	4.6
8	25	21	69	4.9
8	25	22	70	4.3
8	25	23	60	4.3
8	26	0	49	5.4
8	26	1	59	5.6
8	26	2	62	6.0
8	26	3	62	6.1
8	26	4	70	6.6
8	26	5	73	6.2
8	26	6	70	7.5
8	26	7	65	8.2
8	26	8	60	9.1
8	26	9	63	9.4
8	26	10	63	10.6
8	26	11	60	10.8
8	26	12	58	10.3
8	26	13	53	11.2
8	26	14	57	11.2
8	26	15	53	11.9
8	26	16	55	13.4
8	26	17	58	12.6
8	26	18	62	12.0
8	26	19	64	12.0
8	26	20	65	11.3
8	26	21	76	9.4
8	26	22	90	7.7
8	26	23	79	7.7
8	27	0	74	6.8
8	27	1	75	7.2
8	27	2	70	7.7
8	27	3	72	8.6
8	27	4	74	8.3
8	27	5	74	7.5
8	27	6	78	9.2
8	27	7	83	9.0
8	27	8	93	7.7
8	27	9	89	7.3
8	27	10	90	7.7
8	27	11	90	7.9
8	27	12	96	8.4
8	27	13	100	8.3
8	27	14	97	8.1
8	27	15	98	8.1
8	27	16	94	8.7
8	27	17	105	7.7
8	27	18	98	7.4
8	27	19	96	7.1
8	27	20	96	6.9
8	27	21	97	6.3
8	27	22	100	6.7
8	27	23	101	7.3
8	28	0	96	6.9
8	28	1	92	7.7
8	28	2	90	7.8
8	28	3	89	7.9
8	28	4	90	7.7
8	28	5	90	7.6
8	28	6	87	9.4
8	28	7	90	9.0
8	28	8	96	8.7
8	28	9	111	8.2
8	28	10	122	7.6
8	28	11	119	8.0
8	28	12	126	7.4
8	28	13	128	7.0
8	28	14	120	6.0
8	28	15	105	5.9
8	28	16	110	7.5
8	28	17	101	6.5
8	28	18	102	6.2
8	28	19	99	6.9
8	28	20	107	7.4
8	28	21	109	8.0
8	28	22	102	7.0
8	28	23	98	6.6
8	29	0	99	6.4
8	29	1	101	5.9
8	29	2	100	6.1
8	29	3	105	6.1
8	29	4	108	4.9
8	29	5	107	4.9
8	29	6	112	4.6
8	29	7	108	3.9
8	29	8	109	4.2
8	29	9	106	4.1
8	29	10	106	5.2
8	29	11	99	5.3
8	29	12	102	6.3
8	29	13	105	6.4
8	29	14	106	6.9
8	29	15	107	7.1
8	29	16	109	7.7
8	29	17	107	7.7
8	29	18	102	6.9
8	29	19	101	6.9
8	29	20	104	6.1
8	29	21	115	5.7
8	29	22	119	5.3
8	29	23	104	4.8
8	30	0	99	5.0
8	30	1	93	4.4
8	30	2	93	4.4
8	30	3	97	4.4
8	30	4	90	4.2
8	30	5	105	3.7
8	30	6	80	3.2
8	30	7	70	2.9
8	30	8	75	3.5
8	30	9	69	3.3
8	30	10	76	4.2
8	30	11	77	5.1
8	30	12	86	4.8
8	30	13	84	4.7
8	30	14	89	4.1
8	30	15	85	2.9
8	30	16	87	3.6
8	30	17	91	3.6
8	30	18	114	3.2
8	30	19	134	3.3
8	30	20	155	2.6
8	30	21	215	3.4
8	30	22	230	3.2
8	30	23	231	3.8
